Label,Cycle,FrameInCycle,Milliseconds,MemoryBytes,GCCollections,Timestamp
Managed + Burst,87,4,1.860,2469675008,0,2025-06-13 13:44:40
Managed + Burst,87,5,1.715,2490654720,0,2025-06-13 13:44:40
Managed + Burst,88,1,1.574,2511634432,0,2025-06-13 13:44:40
Managed + Burst,88,2,1.656,2532614144,0,2025-06-13 13:44:40
Managed + Burst,88,3,1.894,2553593856,0,2025-06-13 13:44:40
Managed + Burst,88,4,1.648,2574573568,0,2025-06-13 13:44:40
Managed + Burst,88,5,1.526,2595553280,0,2025-06-13 13:44:40
Managed + Burst,89,1,2.209,2616532992,0,2025-06-13 13:44:40
Managed + Burst,89,2,12.440,2486480896,1,2025-06-13 13:44:40
Managed + Burst,89,3,1.640,2507460608,0,2025-06-13 13:44:40
Managed + Burst,89,4,1.698,2528440320,0,2025-06-13 13:44:40
Managed + Burst,89,5,1.699,2549420032,0,2025-06-13 13:44:40
Managed + Burst,90,1,2.014,2570399744,0,2025-06-13 13:44:40
Managed + Burst,90,2,1.848,2591379456,0,2025-06-13 13:44:40
Managed + Burst,90,3,1.696,2612359168,0,2025-06-13 13:44:40
Managed + Burst,90,4,1.801,2633338880,0,2025-06-13 13:44:40
Managed + Burst,90,5,1.616,2654318592,0,2025-06-13 13:44:40
Managed + Burst,91,1,12.688,2524266496,1,2025-06-13 13:44:40
Managed + Burst,91,2,1.806,2545246208,0,2025-06-13 13:44:40
Managed + Burst,91,3,1.713,2566225920,0,2025-06-13 13:44:40
Managed + Burst,91,4,1.644,2587205632,0,2025-06-13 13:44:40
Managed + Burst,91,5,2.007,2608185344,0,2025-06-13 13:44:40
Managed + Burst,92,1,1.558,2629165056,0,2025-06-13 13:44:40
Managed + Burst,92,2,1.507,2650144768,0,2025-06-13 13:44:40
Managed + Burst,92,3,1.696,2671124480,0,2025-06-13 13:44:40
Managed + Burst,92,4,1.579,2692104192,0,2025-06-13 13:44:40
Managed + Burst,92,5,1.719,2713083904,0,2025-06-13 13:44:40
Managed + Burst,93,1,12.093,2566250496,1,2025-06-13 13:44:40
Managed + Burst,93,2,1.650,2587230208,0,2025-06-13 13:44:40
Managed + Burst,93,3,1.696,2608209920,0,2025-06-13 13:44:40
Managed + Burst,93,4,1.709,2629189632,0,2025-06-13 13:44:40
Managed + Burst,93,5,1.684,2650169344,0,2025-06-13 13:44:40
Managed + Burst,94,1,1.738,2671149056,0,2025-06-13 13:44:40
Managed + Burst,94,2,1.614,2692128768,0,2025-06-13 13:44:40
Managed + Burst,94,3,1.673,2713108480,0,2025-06-13 13:44:40
Managed + Burst,94,4,1.789,2734088192,0,2025-06-13 13:44:40
Managed + Burst,94,5,1.682,2755067904,0,2025-06-13 13:44:40
Managed + Burst,95,1,25.835,2776064000,0,2025-06-13 13:44:40
Managed + Burst,95,2,26.072,2797072384,0,2025-06-13 13:44:41
Managed + Burst,95,3,13.149,2616639488,1,2025-06-13 13:44:41
Managed + Burst,95,4,1.696,2637619200,0,2025-06-13 13:44:41
Managed + Burst,95,5,1.558,2658598912,0,2025-06-13 13:44:41
Managed + Burst,96,1,1.570,2679578624,0,2025-06-13 13:44:41
Managed + Burst,96,2,1.553,2700558336,0,2025-06-13 13:44:41
Managed + Burst,96,3,1.675,2721538048,0,2025-06-13 13:44:41
Managed + Burst,96,4,1.801,2742517760,0,2025-06-13 13:44:41
Managed + Burst,96,5,1.856,2763497472,0,2025-06-13 13:44:41
Managed + Burst,97,1,1.934,2784477184,0,2025-06-13 13:44:41
Managed + Burst,97,2,1.909,2805456896,0,2025-06-13 13:44:41
Managed + Burst,97,3,12.295,2658623488,1,2025-06-13 13:44:41
Managed + Burst,97,4,1.587,2679603200,0,2025-06-13 13:44:41
Managed + Burst,97,5,1.642,2700582912,0,2025-06-13 13:44:41
Managed + Burst,98,1,1.648,2721562624,0,2025-06-13 13:44:41
Managed + Burst,98,2,1.543,2742542336,0,2025-06-13 13:44:41
Managed + Burst,98,3,1.650,2763522048,0,2025-06-13 13:44:41
Managed + Burst,98,4,1.785,2784501760,0,2025-06-13 13:44:41
Managed + Burst,98,5,1.606,2805481472,0,2025-06-13 13:44:41
Managed + Burst,99,1,1.638,2826461184,0,2025-06-13 13:44:41
Managed + Burst,99,2,1.991,2847440896,0,2025-06-13 13:44:41
Managed + Burst,99,3,12.440,2700607488,1,2025-06-13 13:44:41
Managed + Burst,99,4,1.673,2721587200,0,2025-06-13 13:44:41
Managed + Burst,99,5,1.600,2742566912,0,2025-06-13 13:44:41
Managed + No Burst,0,1,50.134,610193408,0,2025-06-13 13:44:57
Managed + No Burst,0,2,61.322,636125184,0,2025-06-13 13:44:58
Managed + No Burst,0,3,48.441,657199104,0,2025-06-13 13:44:58
Managed + No Burst,0,4,49.390,678182912,0,2025-06-13 13:44:58
Managed + No Burst,0,5,57.606,699162624,0,2025-06-13 13:44:58
Managed + No Burst,1,1,81.474,635105280,1,2025-06-13 13:44:58
Managed + No Burst,1,2,50.563,656084992,0,2025-06-13 13:44:58
Managed + No Burst,1,3,50.696,677064704,0,2025-06-13 13:44:58
Managed + No Burst,1,4,47.946,698044416,0,2025-06-13 13:44:58
Managed + No Burst,1,5,63.060,719024128,0,2025-06-13 13:44:58
Managed + No Burst,2,1,52.324,740003840,0,2025-06-13 13:44:59
Managed + No Burst,2,2,53.670,677076992,0,2025-06-13 13:44:59
Managed + No Burst,2,3,55.452,698056704,0,2025-06-13 13:44:59
Managed + No Burst,2,4,49.376,719036416,0,2025-06-13 13:44:59
Managed + No Burst,2,5,49.756,740016128,0,2025-06-13 13:44:59
Managed + No Burst,3,1,47.893,760995840,0,2025-06-13 13:44:59
Managed + No Burst,3,2,55.459,781975552,0,2025-06-13 13:44:59
Managed + No Burst,3,3,65.250,702267392,1,2025-06-13 13:44:59
Managed + No Burst,3,4,48.127,723247104,0,2025-06-13 13:44:59
Managed + No Burst,3,5,61.448,744226816,0,2025-06-13 13:44:59
Managed + No Burst,4,1,60.475,765206528,0,2025-06-13 13:44:59
Managed + No Burst,4,2,55.346,786186240,0,2025-06-13 13:44:59
Managed + No Burst,4,3,95.074,807165952,0,2025-06-13 13:44:59
Managed + No Burst,4,4,61.206,727457792,1,2025-06-13 13:45:00
Managed + No Burst,4,5,49.302,748437504,0,2025-06-13 13:45:00
Managed + No Burst,5,1,54.224,769417216,0,2025-06-13 13:45:00
Managed + No Burst,5,2,54.652,790396928,0,2025-06-13 13:45:00
Managed + No Burst,5,3,53.395,811376640,0,2025-06-13 13:45:00
Managed + No Burst,5,4,52.947,832356352,0,2025-06-13 13:45:00
Managed + No Burst,5,5,84.932,853364736,0,2025-06-13 13:45:00
Managed + No Burst,6,1,99.584,874364928,0,2025-06-13 13:45:00
Managed + No Burst,6,2,58.891,744038400,0,2025-06-13 13:45:00
Managed + No Burst,6,3,49.203,765018112,0,2025-06-13 13:45:00
Managed + No Burst,6,4,57.816,786001920,0,2025-06-13 13:45:01
Managed + No Burst,6,5,47.820,806981632,0,2025-06-13 13:45:01
Managed + No Burst,7,1,47.059,827961344,0,2025-06-13 13:45:01
Managed + No Burst,7,2,52.604,848941056,0,2025-06-13 13:45:01
Managed + No Burst,7,3,58.847,769232896,1,2025-06-13 13:45:01
Managed + No Burst,7,4,55.182,790212608,0,2025-06-13 13:45:01
Managed + No Burst,7,5,48.845,811192320,0,2025-06-13 13:45:01
Managed + No Burst,8,1,60.691,832172032,0,2025-06-13 13:45:01
Managed + No Burst,8,2,51.441,853151744,0,2025-06-13 13:45:01
Managed + No Burst,8,3,47.777,874131456,0,2025-06-13 13:45:01
Managed + No Burst,8,4,48.826,794423296,0,2025-06-13 13:45:01
Managed + No Burst,8,5,47.396,815403008,0,2025-06-13 13:45:01
Managed + No Burst,9,1,60.246,836382720,0,2025-06-13 13:45:01
Managed + No Burst,9,2,48.935,857362432,0,2025-06-13 13:45:01
Managed + No Burst,9,3,51.456,878342144,0,2025-06-13 13:45:02
Managed + No Burst,9,4,48.148,899321856,0,2025-06-13 13:45:02
Managed + No Burst,9,5,73.662,819613696,1,2025-06-13 13:45:02
Managed + No Burst,10,1,61.841,840593408,0,2025-06-13 13:45:02
Managed + No Burst,10,2,65.740,861573120,0,2025-06-13 13:45:02
Managed + No Burst,10,3,54.001,882552832,0,2025-06-13 13:45:02
Managed + No Burst,10,4,47.358,903532544,0,2025-06-13 13:45:02
Managed + No Burst,10,5,49.731,924512256,0,2025-06-13 13:45:02
Managed + No Burst,11,1,47.881,844804096,0,2025-06-13 13:45:02
Managed + No Burst,11,2,53.976,865783808,0,2025-06-13 13:45:02
Managed + No Burst,11,3,71.279,886763520,0,2025-06-13 13:45:02
Managed + No Burst,11,4,49.826,907743232,0,2025-06-13 13:45:02
Managed + No Burst,11,5,49.892,928722944,0,2025-06-13 13:45:02
Managed + No Burst,12,1,61.138,949702656,0,2025-06-13 13:45:03
Managed + No Burst,12,2,60.181,869994496,1,2025-06-13 13:45:03
Managed + No Burst,12,3,54.908,890974208,0,2025-06-13 13:45:03
Managed + No Burst,12,4,55.575,911953920,0,2025-06-13 13:45:03
Managed + No Burst,12,5,47.837,932933632,0,2025-06-13 13:45:03
Managed + No Burst,13,1,48.378,953921536,0,2025-06-13 13:45:03
Managed + No Burst,13,2,52.530,974901248,0,2025-06-13 13:45:03
Managed + No Burst,13,3,73.028,995901440,0,2025-06-13 13:45:03
Managed + No Burst,13,4,76.826,1016905728,0,2025-06-13 13:45:03
Managed + No Burst,13,5,56.781,920313856,1,2025-06-13 13:45:03
Managed + No Burst,14,1,50.678,941293568,0,2025-06-13 13:45:03
Managed + No Burst,14,2,55.720,962273280,0,2025-06-13 13:45:04
Managed + No Burst,14,3,49.111,983252992,0,2025-06-13 13:45:04
Managed + No Burst,14,4,54.193,1004232704,0,2025-06-13 13:45:04
Managed + No Burst,14,5,50.386,1025212416,0,2025-06-13 13:45:04
Managed + No Burst,15,1,58.397,945504256,1,2025-06-13 13:45:04
Managed + No Burst,15,2,48.664,966483968,0,2025-06-13 13:45:04
Managed + No Burst,15,3,52.067,987463680,0,2025-06-13 13:45:04
Managed + No Burst,15,4,47.009,1008443392,0,2025-06-13 13:45:04
Managed + No Burst,15,5,50.159,1029423104,0,2025-06-13 13:45:04
Managed + No Burst,16,1,47.716,1050402816,0,2025-06-13 13:45:04
Managed + No Burst,16,2,56.486,970694656,1,2025-06-13 13:45:04
Managed + No Burst,16,3,47.435,991674368,0,2025-06-13 13:45:04
Managed + No Burst,16,4,57.229,1012654080,0,2025-06-13 13:45:04
Managed + No Burst,16,5,47.153,1033633792,0,2025-06-13 13:45:04
Managed + No Burst,17,1,54.009,1054613504,0,2025-06-13 13:45:05
Managed + No Burst,17,2,49.234,1075593216,0,2025-06-13 13:45:05
Managed + No Burst,17,3,56.522,995885056,1,2025-06-13 13:45:05
Managed + No Burst,17,4,49.225,1016864768,0,2025-06-13 13:45:05
Managed + No Burst,17,5,47.268,1037844480,0,2025-06-13 13:45:05
Managed + No Burst,18,1,49.867,1058824192,0,2025-06-13 13:45:05
Managed + No Burst,18,2,51.219,1079803904,0,2025-06-13 13:45:05
Managed + No Burst,18,3,60.892,1100783616,0,2025-06-13 13:45:05
Managed + No Burst,18,4,60.147,1021075456,0,2025-06-13 13:45:05
Managed + No Burst,18,5,53.286,1042055168,0,2025-06-13 13:45:05
Managed + No Burst,19,1,62.142,1063034880,0,2025-06-13 13:45:05
Managed + No Burst,19,2,58.390,1084014592,0,2025-06-13 13:45:05
Managed + No Burst,19,3,67.223,1104994304,0,2025-06-13 13:45:05
Managed + No Burst,19,4,51.712,1125974016,0,2025-06-13 13:45:06
Managed + No Burst,19,5,56.771,1146953728,0,2025-06-13 13:45:06
Managed + No Burst,20,1,64.066,1050464256,0,2025-06-13 13:45:06
Managed + No Burst,20,2,49.574,1071443968,0,2025-06-13 13:45:06
Managed + No Burst,20,3,53.666,1092423680,0,2025-06-13 13:45:06
Managed + No Burst,20,4,47.063,1113403392,0,2025-06-13 13:45:06
Managed + No Burst,20,5,48.525,1134383104,0,2025-06-13 13:45:06
Managed + No Burst,21,1,53.947,1155362816,0,2025-06-13 13:45:06
Managed + No Burst,21,2,56.685,1176342528,0,2025-06-13 13:45:06
Managed + No Burst,21,3,71.178,1197342720,0,2025-06-13 13:45:06
Managed + No Burst,21,4,80.474,1218351104,0,2025-06-13 13:45:06
Managed + No Burst,21,5,61.584,1088253952,1,2025-06-13 13:45:07
Managed + No Burst,22,1,53.648,1109233664,0,2025-06-13 13:45:07
Managed + No Burst,22,2,47.061,1130213376,0,2025-06-13 13:45:07
Managed + No Burst,22,3,61.708,1151193088,0,2025-06-13 13:45:07
Managed + No Burst,22,4,50.439,1172172800,0,2025-06-13 13:45:07
Managed + No Burst,22,5,49.178,1193152512,0,2025-06-13 13:45:07
Managed + No Burst,23,1,51.495,1214132224,0,2025-06-13 13:45:07
Managed + No Burst,23,2,57.101,1117642752,1,2025-06-13 13:45:07
Managed + No Burst,23,3,62.093,1138622464,0,2025-06-13 13:45:07
Managed + No Burst,23,4,49.536,1159602176,0,2025-06-13 13:45:07
Managed + No Burst,23,5,47.683,1180581888,0,2025-06-13 13:45:07
Managed + No Burst,24,1,47.220,1201561600,0,2025-06-13 13:45:07
Managed + No Burst,24,2,48.173,1222541312,0,2025-06-13 13:45:07
Managed + No Burst,24,3,58.581,1243521024,0,2025-06-13 13:45:07
Managed + No Burst,24,4,61.134,1147031552,1,2025-06-13 13:45:08
Managed + No Burst,24,5,65.817,1168011264,0,2025-06-13 13:45:08
Managed + No Burst,25,1,58.618,1188990976,0,2025-06-13 13:45:08
Managed + No Burst,25,2,54.523,1209970688,0,2025-06-13 13:45:08
Managed + No Burst,25,3,47.453,1230950400,0,2025-06-13 13:45:08
Managed + No Burst,25,4,61.266,1251934208,0,2025-06-13 13:45:08
Managed + No Burst,25,5,51.161,1272930304,0,2025-06-13 13:45:08
Managed + No Burst,26,1,60.805,1176440832,1,2025-06-13 13:45:08
Managed + No Burst,26,2,49.256,1197420544,0,2025-06-13 13:45:08
Managed + No Burst,26,3,47.101,1218400256,0,2025-06-13 13:45:08
Managed + No Burst,26,4,47.237,1239379968,0,2025-06-13 13:45:08
Managed + No Burst,26,5,55.127,1260359680,0,2025-06-13 13:45:08
Managed + No Burst,27,1,48.705,1281339392,0,2025-06-13 13:45:08
Managed + No Burst,27,2,47.525,1302319104,0,2025-06-13 13:45:08
Managed + No Burst,27,3,57.819,1222610944,1,2025-06-13 13:45:09
Managed + No Burst,27,4,47.569,1243590656,0,2025-06-13 13:45:09
Managed + No Burst,27,5,54.865,1264570368,0,2025-06-13 13:45:09
Managed + No Burst,28,1,59.429,1285550080,0,2025-06-13 13:45:09
Managed + No Burst,28,2,49.231,1306529792,0,2025-06-13 13:45:09
Managed + No Burst,28,3,49.480,1327509504,0,2025-06-13 13:45:09
Managed + No Burst,28,4,55.004,1348489216,0,2025-06-13 13:45:09
Managed + No Burst,28,5,58.914,1251999744,1,2025-06-13 13:45:09
Managed + No Burst,29,1,56.213,1272979456,0,2025-06-13 13:45:09
Managed + No Burst,29,2,50.446,1293959168,0,2025-06-13 13:45:09
Managed + No Burst,29,3,47.497,1314938880,0,2025-06-13 13:45:09
Managed + No Burst,29,4,53.461,1335918592,0,2025-06-13 13:45:09
Managed + No Burst,29,5,65.304,1356898304,0,2025-06-13 13:45:09
Managed + No Burst,30,1,56.684,1377878016,0,2025-06-13 13:45:09
Managed + No Burst,30,2,74.873,1398870016,0,2025-06-13 13:45:10
Managed + No Burst,30,3,81.125,1419878400,0,2025-06-13 13:45:10
Managed + No Burst,30,4,61.998,1256218624,1,2025-06-13 13:45:10
Managed + No Burst,30,5,47.327,1277198336,0,2025-06-13 13:45:10
Managed + No Burst,31,1,48.342,1298178048,0,2025-06-13 13:45:10
Managed + No Burst,31,2,47.201,1319157760,0,2025-06-13 13:45:10
Managed + No Burst,31,3,50.457,1340137472,0,2025-06-13 13:45:10
Managed + No Burst,31,4,58.720,1361117184,0,2025-06-13 13:45:10
Managed + No Burst,31,5,48.401,1382096896,0,2025-06-13 13:45:10
Managed + No Burst,32,1,59.721,1285607424,1,2025-06-13 13:45:10
Managed + No Burst,32,2,50.653,1306587136,0,2025-06-13 13:45:10
Managed + No Burst,32,3,52.910,1327566848,0,2025-06-13 13:45:11
Managed + No Burst,32,4,50.173,1348546560,0,2025-06-13 13:45:11
Managed + No Burst,32,5,47.081,1369526272,0,2025-06-13 13:45:11
Managed + No Burst,33,1,51.592,1390505984,0,2025-06-13 13:45:11
Managed + No Burst,33,2,51.914,1411485696,0,2025-06-13 13:45:11
Managed + No Burst,33,3,62.876,1314996224,1,2025-06-13 13:45:11
Managed + No Burst,33,4,52.786,1335975936,0,2025-06-13 13:45:11
Managed + No Burst,33,5,48.475,1356955648,0,2025-06-13 13:45:11
Managed + No Burst,34,1,47.747,1377935360,0,2025-06-13 13:45:11
Managed + No Burst,34,2,58.554,1398915072,0,2025-06-13 13:45:11
Managed + No Burst,34,3,59.027,1419894784,0,2025-06-13 13:45:11
Managed + No Burst,34,4,51.394,1440874496,0,2025-06-13 13:45:11
Managed + No Burst,34,5,61.211,1344385024,1,2025-06-13 13:45:11
Managed + No Burst,35,1,47.352,1365364736,0,2025-06-13 13:45:11
Managed + No Burst,35,2,47.335,1386344448,0,2025-06-13 13:45:12
Managed + No Burst,35,3,57.447,1407324160,0,2025-06-13 13:45:12
Managed + No Burst,35,4,50.234,1428303872,0,2025-06-13 13:45:12
Managed + No Burst,35,5,57.451,1449283584,0,2025-06-13 13:45:12
Managed + No Burst,36,1,49.810,1470263296,0,2025-06-13 13:45:12
Managed + No Burst,36,2,64.846,1373773824,1,2025-06-13 13:45:12
Managed + No Burst,36,3,53.556,1394753536,0,2025-06-13 13:45:12
Managed + No Burst,36,4,49.925,1415733248,0,2025-06-13 13:45:12
Managed + No Burst,36,5,47.079,1436712960,0,2025-06-13 13:45:12
Managed + No Burst,37,1,48.096,1457692672,0,2025-06-13 13:45:12
Managed + No Burst,37,2,47.651,1478672384,0,2025-06-13 13:45:12
Managed + No Burst,37,3,47.161,1499652096,0,2025-06-13 13:45:12
Managed + No Burst,37,4,61.251,1403162624,1,2025-06-13 13:45:12
Managed + No Burst,37,5,48.382,1424142336,0,2025-06-13 13:45:12
Managed + No Burst,38,1,48.191,1445122048,0,2025-06-13 13:45:13
Managed + No Burst,38,2,50.287,1466101760,0,2025-06-13 13:45:13
Managed + No Burst,38,3,47.655,1487081472,0,2025-06-13 13:45:13
Managed + No Burst,38,4,50.230,1508061184,0,2025-06-13 13:45:13
Managed + No Burst,38,5,47.987,1529040896,0,2025-06-13 13:45:13
Managed + No Burst,39,1,73.088,1550036992,0,2025-06-13 13:45:13
Managed + No Burst,39,2,77.543,1571045376,0,2025-06-13 13:45:13
Managed + No Burst,39,3,73.364,1440956416,1,2025-06-13 13:45:13
Managed + No Burst,39,4,49.742,1461936128,0,2025-06-13 13:45:13
Managed + No Burst,39,5,47.163,1482915840,0,2025-06-13 13:45:13
Managed + No Burst,40,1,50.323,1503895552,0,2025-06-13 13:45:13
Managed + No Burst,40,2,51.121,1524875264,0,2025-06-13 13:45:14
Managed + No Burst,40,3,56.364,1545854976,0,2025-06-13 13:45:14
Managed + No Burst,40,4,50.034,1566834688,0,2025-06-13 13:45:14
Managed + No Burst,40,5,58.987,1470345216,1,2025-06-13 13:45:14
Managed + No Burst,41,1,48.000,1491324928,0,2025-06-13 13:45:14
Managed + No Burst,41,2,53.604,1512304640,0,2025-06-13 13:45:14
Managed + No Burst,41,3,59.168,1533284352,0,2025-06-13 13:45:14
Managed + No Burst,41,4,52.725,1554264064,0,2025-06-13 13:45:14
Managed + No Burst,41,5,57.888,1575243776,0,2025-06-13 13:45:14
Managed + No Burst,42,1,48.927,1596223488,0,2025-06-13 13:45:14
Managed + No Burst,42,2,58.943,1499734016,1,2025-06-13 13:45:14
Managed + No Burst,42,3,55.805,1520713728,0,2025-06-13 13:45:14
Managed + No Burst,42,4,52.465,1541693440,0,2025-06-13 13:45:14
Managed + No Burst,42,5,49.742,1562673152,0,2025-06-13 13:45:14
Managed + No Burst,43,1,47.312,1583652864,0,2025-06-13 13:45:15
Managed + No Burst,43,2,47.960,1604632576,0,2025-06-13 13:45:15
Managed + No Burst,43,3,47.586,1625612288,0,2025-06-13 13:45:15
Managed + No Burst,43,4,72.372,1529122816,1,2025-06-13 13:45:15
Managed + No Burst,43,5,51.786,1550102528,0,2025-06-13 13:45:15
Managed + No Burst,44,1,63.931,1571082240,0,2025-06-13 13:45:15
Managed + No Burst,44,2,50.364,1592061952,0,2025-06-13 13:45:15
Managed + No Burst,44,3,48.283,1613041664,0,2025-06-13 13:45:15
Managed + No Burst,44,4,48.754,1634021376,0,2025-06-13 13:45:15
Managed + No Burst,44,5,55.477,1655001088,0,2025-06-13 13:45:15
Managed + No Burst,45,1,47.638,1675980800,0,2025-06-13 13:45:15
Managed + No Burst,45,2,51.765,1579491328,0,2025-06-13 13:45:15
Managed + No Burst,45,3,50.188,1600471040,0,2025-06-13 13:45:15
Managed + No Burst,45,4,49.662,1621450752,0,2025-06-13 13:45:15
Managed + No Burst,45,5,47.489,1642430464,0,2025-06-13 13:45:16
Managed + No Burst,46,1,53.719,1663410176,0,2025-06-13 13:45:16
Managed + No Burst,46,2,48.883,1684389888,0,2025-06-13 13:45:16
Managed + No Burst,46,3,78.835,1705369600,0,2025-06-13 13:45:16
Managed + No Burst,46,4,60.913,1592098816,1,2025-06-13 13:45:16
Managed + No Burst,46,5,49.318,1613078528,0,2025-06-13 13:45:16
Managed + No Burst,47,1,75.651,1634058240,0,2025-06-13 13:45:16
Managed + No Burst,47,2,49.011,1655037952,0,2025-06-13 13:45:16
Managed + No Burst,47,3,53.423,1676017664,0,2025-06-13 13:45:16
Managed + No Burst,47,4,50.720,1696997376,0,2025-06-13 13:45:16
Managed + No Burst,47,5,48.708,1717977088,0,2025-06-13 13:45:16
Managed + No Burst,48,1,47.363,1738956800,0,2025-06-13 13:45:16
Managed + No Burst,48,2,81.926,1759965184,0,2025-06-13 13:45:17
Managed + No Burst,48,3,71.619,1780961280,0,2025-06-13 13:45:17
Managed + No Burst,48,4,59.427,1634082816,1,2025-06-13 13:45:17
Managed + No Burst,48,5,61.289,1655062528,0,2025-06-13 13:45:17
Managed + No Burst,49,1,57.886,1676042240,0,2025-06-13 13:45:17
Managed + No Burst,49,2,48.861,1697021952,0,2025-06-13 13:45:17
Managed + No Burst,49,3,48.021,1718001664,0,2025-06-13 13:45:17
Managed + No Burst,49,4,58.752,1738981376,0,2025-06-13 13:45:17
Managed + No Burst,49,5,49.307,1759961088,0,2025-06-13 13:45:17
Managed + No Burst,50,1,55.365,1780940800,0,2025-06-13 13:45:17
Managed + No Burst,50,2,59.376,1667670016,1,2025-06-13 13:45:17
Managed + No Burst,50,3,48.401,1688649728,0,2025-06-13 13:45:17
Managed + No Burst,50,4,50.257,1709629440,0,2025-06-13 13:45:18
Managed + No Burst,50,5,48.677,1730609152,0,2025-06-13 13:45:18
Managed + No Burst,51,1,52.168,1751588864,0,2025-06-13 13:45:18
Managed + No Burst,51,2,57.056,1772576768,0,2025-06-13 13:45:18
Managed + No Burst,51,3,47.802,1793585152,0,2025-06-13 13:45:18
Managed + No Burst,51,4,53.484,1814564864,0,2025-06-13 13:45:18
Managed + No Burst,51,5,67.045,1701294080,1,2025-06-13 13:45:18
Managed + No Burst,52,1,47.583,1722273792,0,2025-06-13 13:45:18
Managed + No Burst,52,2,47.352,1743253504,0,2025-06-13 13:45:18
Managed + No Burst,52,3,49.599,1764233216,0,2025-06-13 13:45:18
Managed + No Burst,52,4,61.956,1785212928,0,2025-06-13 13:45:18
Managed + No Burst,52,5,48.128,1806192640,0,2025-06-13 13:45:18
Managed + No Burst,53,1,46.968,1827172352,0,2025-06-13 13:45:18
Managed + No Burst,53,2,55.967,1848152064,0,2025-06-13 13:45:18
Managed + No Burst,53,3,60.081,1734881280,1,2025-06-13 13:45:19
Managed + No Burst,53,4,47.724,1755860992,0,2025-06-13 13:45:19
Managed + No Burst,53,5,51.292,1776840704,0,2025-06-13 13:45:19
Managed + No Burst,54,1,59.361,1797820416,0,2025-06-13 13:45:19
Managed + No Burst,54,2,48.052,1818800128,0,2025-06-13 13:45:19
Managed + No Burst,54,3,53.598,1839779840,0,2025-06-13 13:45:19
Managed + No Burst,54,4,48.977,1860759552,0,2025-06-13 13:45:19
Managed + No Burst,54,5,52.599,1881739264,0,2025-06-13 13:45:19
Managed + No Burst,55,1,58.880,1768468480,1,2025-06-13 13:45:19
Managed + No Burst,55,2,46.959,1789448192,0,2025-06-13 13:45:19
Managed + No Burst,55,3,48.338,1810427904,0,2025-06-13 13:45:19
Managed + No Burst,55,4,57.838,1831407616,0,2025-06-13 13:45:19
Managed + No Burst,55,5,47.396,1852387328,0,2025-06-13 13:45:19
Managed + No Burst,56,1,47.976,1873367040,0,2025-06-13 13:45:19
Managed + No Burst,56,2,47.531,1894346752,0,2025-06-13 13:45:20
Managed + No Burst,56,3,49.679,1915326464,0,2025-06-13 13:45:20
Managed + No Burst,56,4,67.896,1802055680,1,2025-06-13 13:45:20
Managed + No Burst,56,5,49.883,1823035392,0,2025-06-13 13:45:20
Managed + No Burst,57,1,47.842,1844015104,0,2025-06-13 13:45:20
Managed + No Burst,57,2,48.056,1864994816,0,2025-06-13 13:45:20
Managed + No Burst,57,3,49.267,1885974528,0,2025-06-13 13:45:20
Managed + No Burst,57,4,49.109,1906954240,0,2025-06-13 13:45:20
Managed + No Burst,57,5,69.012,1927933952,0,2025-06-13 13:45:20
Managed + No Burst,58,1,47.651,1948913664,0,2025-06-13 13:45:20
Managed + No Burst,58,2,74.663,1969917952,0,2025-06-13 13:45:20
Managed + No Burst,58,3,73.563,1990914048,0,2025-06-13 13:45:20
Managed + No Burst,58,4,60.705,1844015104,1,2025-06-13 13:45:21
Managed + No Burst,58,5,47.609,1864994816,0,2025-06-13 13:45:21
Managed + No Burst,59,1,47.228,1885974528,0,2025-06-13 13:45:21
Managed + No Burst,59,2,51.294,1906954240,0,2025-06-13 13:45:21
Managed + No Burst,59,3,47.377,1927933952,0,2025-06-13 13:45:21
Managed + No Burst,59,4,56.173,1948913664,0,2025-06-13 13:45:21
Managed + No Burst,59,5,49.532,1969893376,0,2025-06-13 13:45:21
Managed + No Burst,60,1,57.549,1990873088,0,2025-06-13 13:45:21
Managed + No Burst,60,2,60.019,1877602304,1,2025-06-13 13:45:21
Managed + No Burst,60,3,48.828,1898582016,0,2025-06-13 13:45:21
Managed + No Burst,60,4,49.568,1919561728,0,2025-06-13 13:45:21
Managed + No Burst,60,5,58.054,1940541440,0,2025-06-13 13:45:21
Managed + No Burst,61,1,52.219,1961521152,0,2025-06-13 13:45:21
Managed + No Burst,61,2,53.545,1982500864,0,2025-06-13 13:45:21
Managed + No Burst,61,3,63.459,2003480576,0,2025-06-13 13:45:22
Managed + No Burst,61,4,48.626,2024460288,0,2025-06-13 13:45:22
Managed + No Burst,61,5,61.987,1911189504,1,2025-06-13 13:45:22
Managed + No Burst,62,1,47.804,1932169216,0,2025-06-13 13:45:22
Managed + No Burst,62,2,47.544,1953148928,0,2025-06-13 13:45:22
Managed + No Burst,62,3,47.981,1974128640,0,2025-06-13 13:45:22
Managed + No Burst,62,4,47.575,1995108352,0,2025-06-13 13:45:22
Managed + No Burst,62,5,47.216,2016088064,0,2025-06-13 13:45:22
Managed + No Burst,63,1,48.233,2037067776,0,2025-06-13 13:45:22
Managed + No Burst,63,2,47.218,2058047488,0,2025-06-13 13:45:22
Managed + No Burst,63,3,57.753,1944776704,1,2025-06-13 13:45:22
Managed + No Burst,63,4,51.479,1965756416,0,2025-06-13 13:45:22
